Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
700,4,111,1.058908,0.02990377,20,10,570
700,4,111,1.058908,0.02990377,20,10,609
700,4,111,1.058908,0.02990377,20,10,612
700,4,96,0.7663812,0.8378605,20,10,565
700,4,93,0.708731,0.3733542,20,10,153
700,5,83,0.8591557,0.8966306,20,10,139
700,5,109,1.117328,0.9542458,20,10,140
700,5,92,0.9754918,0.3610244,20,10,151
700,5,92,0.9754918,0.3610244,20,10,429
700,4,116,0.6457604,0.1530045,20,10,501
700,4,116,0.6457604,0.1530045,20,10,516
700,4,116,0.6457604,0.1530045,20,10,533
700,4,116,0.6457604,0.1530045,20,10,552
700,4,116,0.6457604,0.1530045,20,10,568
700,4,116,0.6457604,0.1530045,20,10,586
700,4,116,0.6457604,0.1530045,20,10,589
700,5,109,1.085365,0.9542458,20,10,238
700,5,110,1.103253,0.237589,20,10,621
700,5,110,1.103253,0.237589,20,10,624
700,5,110,1.103253,0.237589,20,10,627
700,5,110,1.103253,0.237589,20,10,158
700,4,82,0.7353197,0.5717332,20,10,595
800,5,92,1.29578,0.3610244,20,10,134
800,5,83,1.057162,0.8966306,20,10,388
800,5,109,1.450766,0.9542458,20,10,382
800,5,110,1.479438,0.237589,20,10,145
800,2,87,1.062046,0.02708447,20,10,148
800,1,91,1.344113,0.02799869,20,10,597
800,5,109,1.450766,0.9542458,20,10,154
800,4,87,1.212984,0.4685684,20,10,508
800,4,93,0.8649081,0.3733542,20,10,160
800,5,83,1.057162,0.8966306,20,10,163
800,4,87,1.212984,0.4685684,20,10,166
800,5,92,1.29578,0.3610244,20,10,409
800,1,91,1.344113,0.02799869,20,10,600
800,2,92,0.9760128,0.5240304,20,10,240
800,4,102,1.24917,0.9750844,20,10,243
800,4,82,1.038037,0.5717332,20,10,400
800,4,116,0.8668046,0.1530045,20,10,249
800,1,91,1.344113,0.02799869,20,10,252
800,4,111,1.181147,0.02990377,20,10,255
800,5,92,1.29578,0.3610244,20,10,394
800,4,87,1.212984,0.4685684,20,10,479
800,1,91,1.344113,0.02799869,20,10,606
800,4,87,1.212984,0.4685684,20,10,418
800,4,87,1.212984,0.4685684,20,10,421
800,5,110,1.479438,0.237589,20,10,469
800,4,111,1.181147,0.02990377,20,10,460
800,5,110,1.479438,0.237589,20,10,430
800,5,110,1.479438,0.237589,20,10,433
800,3,85,0.8655667,0.1684163,20,10,436
800,3,85,0.8655667,0.1684163,20,10,439
800,2,87,1.062046,0.02708447,20,10,391
800,2,87,1.062046,0.02708447,20,10,442
800,4,116,0.8668046,0.1530045,20,10,445
800,4,116,0.8668046,0.1530045,20,10,448
800,1,91,1.344113,0.02799869,20,10,451
800,1,91,1.344113,0.02799869,20,10,603
800,4,111,1.181147,0.02990377,20,10,457
800,4,93,0.8649081,0.3733542,20,10,378
800,5,83,1.057162,0.8966306,20,10,493
800,4,116,0.8668046,0.1530045,20,10,397
800,4,116,0.8668046,0.1530045,20,10,463
800,5,110,1.479438,0.237589,20,10,403
800,5,83,1.057162,0.8966306,20,10,417
800,4,111,1.181147,0.02990377,20,10,396
800,4,111,1.181147,0.02990377,20,10,475
800,5,109,1.450766,0.9542458,20,10,380
800,4,87,1.212984,0.4685684,20,10,395
800,4,87,1.212984,0.4685684,20,10,481
800,5,109,1.450766,0.9542458,20,10,487
800,1,88,1.13449,0.9777267,20,10,412
